close,high,low,month,open,volume,date,COMPANY NAME,symbol,Sector
1086.9,1089.95,1054.0,2024-03,1055.0,14909562,2024-03-01 05:30:00,ICICI BANK, ICICIBANK,BANKING
3318.75,3346.0,3281.8,2024-03,3309.85,1161067,2024-03-01 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
1322.1,1349.0,1312.4,2024-03,1335.0,3301090,2024-03-01 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
205.6,208.05,204.8,2024-03,205.95,12949604,2024-03-01 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
1613.4,1620.3,1595.2,2024-03,1597.95,740120,2024-03-01 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3843.55,3868.8,3776.05,2024-03,3790.2,665946,2024-03-01 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
446.35,448.8,438.0,2024-03,438.0,8411615,2024-03-01 05:30:00,COAL INDIA, COALINDIA,MINING
11620.95,11675.0,11295.0,2024-03,11295.0,487355,2024-03-01 05:30:00,M&M, M&M,AUTOMOBILES
1526.65,1528.75,1477.85,2024-03,1480.0,3549401,2024-03-01 05:30:00,INDUSIND BANK, INDUSINDBK,BANKING
2831.75,2845.95,2815.05,2024-03,2832.9,978174,2024-03-01 05:30:00,ASIAN PAINTS, ASIANPAINT,PAINTS
149.95,150.65,143.0,2024-03,143.0,123709943,2024-03-01 05:30:00,TATA STEEL, TATASTEEL,STEEL
589.95,596.8,583.0,2024-03,584.9,3460443,2024-03-01 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
1238.71,1294.6,1234.42,2024-03,1289.8,2876430,2024-03-01 05:30:00,DR. REDDYS LAB, DRREDDY,PHARMACEUTICALS
1559.25,1581.9,1548.05,2024-03,1580.0,4069161,2024-03-01 05:30:00,SUN PHARMA, SUNPHARMA,PHARMACEUTICALS
1727.7,1730.25,1695.0,2024-03,1695.5,3444150,2024-03-01 05:30:00,KOTAK MAHINDRA BANK, KOTAKBANK,BANKING
2450.45,2473.85,2435.0,2024-03,2469.5,1100074,2024-03-01 05:30:00,SHRIRAM FINANCE, SHRIRAMFIN,FINANCE
2601.45,2616.55,2582.5,2024-03,2596.2,755728,2024-03-01 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
270.55,272.95,266.5,2024-03,266.5,12930057,2024-03-01 05:30:00,NTPC, NTPC,POWER
1470.9,1494.0,1460.0,2024-03,1494.0,1982189,2024-03-01 05:30:00,BPCL, BPCL,ENERGY
311.65,313.63,304.5,2024-03,305.5,15763236,2024-03-01 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
4927.7,4986.7,4914.15,2024-03,4965.2,316277,2024-03-01 05:30:00,BPCL, BPCL,ENERGY
1542.15,1569.35,1536.05,2024-03,1564.9,1088145,2024-03-01 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
519.1,522.5,510.0,2024-03,510.0,9882296,2024-03-01 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
4507.1,4525.0,4450.0,2024-03,4459.9,510674,2024-03-01 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
1099.25,1101.7,1076.0,2024-03,1076.0,4819390,2024-03-01 05:30:00,AXIS BANK, AXISBANK,BANKING
1430.75,1432.75,1400.0,2024-03,1400.0,17369449,2024-03-01 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
8040.05,8094.0,7945.3,2024-03,7955.0,399007,2024-03-01 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
773.3,777.0,768.9,2024-03,771.95,1158960,2024-03-02 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
6584.35,6605.0,6565.0,2024-03,6565.0,49760,2024-03-02 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3764.1,3778.0,3747.35,2024-03,3778.0,51206,2024-03-02 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
412.05,412.8,410.1,2024-03,411.0,977655,2024-03-02 05:30:00,IOC, IOC,ENERGY
4107.1,4129.5,4090.15,2024-03,4112.7,65057,2024-03-02 05:30:00,TATA STEEL, TATASTEEL,STEEL
3655.25,3690.0,3646.2,2024-03,3647.9,246957,2024-03-02 05:30:00,L&T, LT,ENGINEERING
1192.43,1198.11,1185.27,2024-03,1194.16,147545,2024-03-02 05:30:00,TATA STEEL, TATASTEEL,STEEL
1491.08,1500.45,1488.0,2024-03,1492.0,716300,2024-03-02 05:30:00,POWER GRID, POWERGRID,POWER
1646.3,1663.0,1643.0,2024-03,1656.0,74513,2024-03-02 05:30:00,HCL TECHNOLOGIES, HCLTECH,SOFTWARE
844.95,847.0,834.4,2024-03,839.5,475975,2024-03-02 05:30:00,JSW STEEL, JSWSTEEL,STEEL
10106.35,10155.0,9900.0,2024-03,10140.0,6955,2024-03-02 05:30:00,TRENT, TRENT,RETAILING
286.85,289.8,286.2,2024-03,289.0,494394,2024-03-02 05:30:00,POWER GRID, POWERGRID,POWER
1656.3,1665.0,1654.05,2024-03,1658.85,292153,2024-03-02 05:30:00,INFOSYS, INFY,SOFTWARE
3909.6,3935.0,3900.0,2024-03,3922.7,26075,2024-03-02 05:30:00,TITAN, TITAN,RETAILING
1131.1,1135.0,1123.55,2024-03,1128.7,133654,2024-03-02 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
988.35,992.6,981.55,2024-03,987.0,1783565,2024-03-02 05:30:00,TATA STEEL, TATASTEEL,STEEL
522.85,524.8,522.0,2024-03,523.45,340134,2024-03-02 05:30:00,ULTRATECH CEMENT, ULTRACEMCO,CEMENT
1272.5,1282.0,1271.0,2024-03,1278.0,217683,2024-03-02 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
341.75,345.0,334.3,2024-03,344.3,596184,2024-03-02 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
2416.2,2421.4,2410.05,2024-03,2419.0,42905,2024-03-02 05:30:00,HINDALCO, HINDALCO,ALUMINIUM
6133.3,6169.95,6119.95,2024-03,6169.95,33927,2024-03-02 05:30:00,APOLLO HOSPITALS, APOLLOHOSP,MISCELLANEOUS
1960.1,1978.0,1957.0,2024-03,1978.0,110564,2024-03-02 05:30:00,L&T, LT,ENGINEERING
2245.75,2268.95,2240.0,2024-03,2260.0,37928,2024-03-02 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
1084.65,1089.45,1080.5,2024-03,1087.25,481475,2024-03-02 05:30:00,ICICI BANK, ICICIBANK,BANKING
3333.25,3348.7,3321.5,2024-03,3332.0,119511,2024-03-02 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
1338.3,1346.9,1325.0,2024-03,1326.9,386697,2024-03-02 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
206.75,207.7,205.9,2024-03,206.0,1497553,2024-03-02 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
1610.15,1615.9,1605.0,2024-03,1613.4,44273,2024-03-02 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3860.35,3877.85,3837.05,2024-03,3855.0,17701,2024-03-02 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
448.5,450.0,446.45,2024-03,447.2,1085461,2024-03-02 05:30:00,COAL INDIA, COALINDIA,MINING
11567.2,11679.95,11530.7,2024-03,11650.0,16113,2024-03-02 05:30:00,M&M, M&M,AUTOMOBILES
1526.0,1538.0,1524.0,2024-03,1535.0,179042,2024-03-02 05:30:00,INDUSIND BANK, INDUSINDBK,BANKING
2849.8,2862.1,2836.05,2024-03,2840.0,89988,2024-03-02 05:30:00,ASIAN PAINTS, ASIANPAINT,PAINTS
155.25,156.2,151.0,2024-03,152.0,21643047,2024-03-02 05:30:00,TATA STEEL, TATASTEEL,STEEL
592.3,597.0,591.05,2024-03,594.45,171935,2024-03-02 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
1247.78,1259.79,1244.0,2024-03,1249.0,87510,2024-03-02 05:30:00,DR. REDDYS LAB, DRREDDY,PHARMACEUTICALS
1550.55,1570.0,1524.0,2024-03,1570.0,95487,2024-03-02 05:30:00,SUN PHARMA, SUNPHARMA,PHARMACEUTICALS
1723.7,1733.0,1717.2,2024-03,1728.0,179918,2024-03-02 05:30:00,KOTAK MAHINDRA BANK, KOTAKBANK,BANKING
2457.15,2468.5,2454.05,2024-03,2454.05,24657,2024-03-02 05:30:00,SHRIRAM FINANCE, SHRIRAMFIN,FINANCE
2594.9,2609.4,2585.4,2024-03,2601.45,25525,2024-03-02 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
271.9,272.9,271.35,2024-03,272.0,864693,2024-03-02 05:30:00,NTPC, NTPC,POWER
1482.3,1492.0,1474.35,2024-03,1486.0,80914,2024-03-02 05:30:00,BPCL, BPCL,ENERGY
312.6,314.98,309.2,2024-03,312.5,625526,2024-03-02 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
4922.55,4998.95,4902.35,2024-03,4927.75,5987,2024-03-02 05:30:00,BPCL, BPCL,ENERGY
1546.8,1569.4,1535.2,2024-03,1553.05,50098,2024-03-02 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
522.85,524.0,518.0,2024-03,523.0,623929,2024-03-02 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
4581.45,4595.0,4552.35,2024-03,4570.05,156722,2024-03-02 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
1096.7,1104.9,1091.15,2024-03,1099.3,250465,2024-03-02 05:30:00,AXIS BANK, AXISBANK,BANKING
1430.75,1436.0,1428.1,2024-03,1434.55,895265,2024-03-02 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
8041.3,8150.1,7989.15,2024-03,8079.9,14968,2024-03-02 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
772.05,777.0,769.0,2024-03,774.4,9789141,2024-03-04 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
6602.45,6639.95,6557.45,2024-03,6588.0,397118,2024-03-04 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3732.4,3764.1,3715.0,2024-03,3761.6,787542,2024-03-04 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
409.1,412.95,408.45,2024-03,412.25,6840352,2024-03-04 05:30:00,IOC, IOC,ENERGY
4080.7,4117.9,4075.9,2024-03,4105.0,1749271,2024-03-04 05:30:00,TATA STEEL, TATASTEEL,STEEL
3644.45,3679.8,3622.05,2024-03,3670.0,1307501,2024-03-04 05:30:00,L&T, LT,ENGINEERING
1188.48,1199.1,1175.39,2024-03,1192.13,781249,2024-03-04 05:30:00,TATA STEEL, TATASTEEL,STEEL
1507.4,1512.45,1487.23,2024-03,1490.48,10024420,2024-03-04 05:30:00,POWER GRID, POWERGRID,POWER
1637.95,1654.0,1635.0,2024-03,1649.0,1788071,2024-03-04 05:30:00,HCL TECHNOLOGIES, HCLTECH,SOFTWARE
824.3,839.0,818.5,2024-03,839.0,3821690,2024-03-04 05:30:00,JSW STEEL, JSWSTEEL,STEEL
9978.4,10166.0,9966.2,2024-03,10157.0,221282,2024-03-04 05:30:00,TRENT, TRENT,RETAILING
294.65,297.0,288.0,2024-03,288.0,23131460,2024-03-04 05:30:00,POWER GRID, POWERGRID,POWER
1637.2,1664.45,1633.65,2024-03,1657.85,4445156,2024-03-04 05:30:00,INFOSYS, INFY,SOFTWARE
3919.8,3936.75,3842.5,2024-03,3909.6,291319,2024-03-04 05:30:00,TITAN, TITAN,RETAILING
1133.5,1149.25,1132.0,2024-03,1132.0,5855090,2024-03-04 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
987.2,995.0,980.1,2024-03,993.25,6084495,2024-03-04 05:30:00,TATA STEEL, TATASTEEL,STEEL
520.5,526.4,518.55,2024-03,522.95,2831185,2024-03-04 05:30:00,ULTRATECH CEMENT, ULTRACEMCO,CEMENT
1280.05,1285.5,1270.1,2024-03,1275.6,1843831,2024-03-04 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
353.85,358.3,345.75,2024-03,348.0,38075510,2024-03-04 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
2422.0,2427.9,2404.4,2024-03,2416.2,1501261,2024-03-04 05:30:00,HINDALCO, HINDALCO,ALUMINIUM
6033.3,6171.75,6022.85,2024-03,6145.0,551616,2024-03-04 05:30:00,APOLLO HOSPITALS, APOLLOHOSP,MISCELLANEOUS
1921.05,1974.95,1919.05,2024-03,1967.0,1645331,2024-03-04 05:30:00,L&T, LT,ENGINEERING
2234.15,2260.0,2226.3,2024-03,2245.0,423656,2024-03-04 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
1092.35,1095.0,1080.1,2024-03,1081.0,11424581,2024-03-04 05:30:00,ICICI BANK, ICICIBANK,BANKING
3317.15,3350.0,3310.05,2024-03,3335.0,1061244,2024-03-04 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
1342.6,1356.55,1336.4,2024-03,1345.25,2170214,2024-03-04 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
209.6,212.95,206.35,2024-03,207.95,34272251,2024-03-04 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
1619.3,1625.0,1603.3,2024-03,1616.0,589948,2024-03-04 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3751.45,3883.3,3744.0,2024-03,3858.6,641251,2024-03-04 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
455.4,458.0,448.05,2024-03,451.85,11977226,2024-03-04 05:30:00,COAL INDIA, COALINDIA,MINING
11594.15,11677.3,11544.15,2024-03,11600.0,369936,2024-03-04 05:30:00,M&M, M&M,AUTOMOBILES
1531.3,1538.95,1520.35,2024-03,1529.95,2985524,2024-03-04 05:30:00,INDUSIND BANK, INDUSINDBK,BANKING
2831.75,2860.95,2828.0,2024-03,2860.0,971299,2024-03-04 05:30:00,ASIAN PAINTS, ASIANPAINT,PAINTS
153.1,154.9,151.05,2024-03,154.9,67577785,2024-03-04 05:30:00,TATA STEEL, TATASTEEL,STEEL
610.3,620.5,587.6,2024-03,595.0,7272987,2024-03-04 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
1267.02,1287.87,1247.8,2024-03,1248.0,2196055,2024-03-04 05:30:00,DR. REDDYS LAB, DRREDDY,PHARMACEUTICALS
1552.1,1569.1,1548.9,2024-03,1550.55,2298105,2024-03-04 05:30:00,SUN PHARMA, SUNPHARMA,PHARMACEUTICALS
1727.2,1741.5,1718.5,2024-03,1727.95,2777198,2024-03-04 05:30:00,KOTAK MAHINDRA BANK, KOTAKBANK,BANKING
2446.5,2465.0,2419.0,2024-03,2460.0,533339,2024-03-04 05:30:00,SHRIRAM FINANCE, SHRIRAMFIN,FINANCE
2589.1,2601.1,2577.4,2024-03,2594.9,634310,2024-03-04 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
279.2,280.55,272.5,2024-03,272.75,22280353,2024-03-04 05:30:00,NTPC, NTPC,POWER
1471.5,1495.3,1469.75,2024-03,1483.0,1147249,2024-03-04 05:30:00,BPCL, BPCL,ENERGY
320.23,321.63,310.43,2024-03,312.6,14804172,2024-03-04 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
4838.9,4942.45,4833.5,2024-03,4906.0,307520,2024-03-04 05:30:00,BPCL, BPCL,ENERGY
1517.95,1554.0,1508.25,2024-03,1553.85,2126926,2024-03-04 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
524.95,529.85,520.05,2024-03,524.0,5989974,2024-03-04 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
4611.7,4630.0,4563.0,2024-03,4589.95,570306,2024-03-04 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
1106.75,1108.9,1093.1,2024-03,1099.25,5895441,2024-03-04 05:30:00,AXIS BANK, AXISBANK,BANKING
1432.7,1437.0,1424.3,2024-03,1430.95,17808237,2024-03-04 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
8207.3,8225.0,8046.65,2024-03,8068.75,410053,2024-03-04 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
783.95,786.95,769.1,2024-03,769.5,18088847,2024-03-05 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
6324.25,6636.25,6272.0,2024-03,6602.45,1717558,2024-03-05 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3750.75,3759.15,3708.0,2024-03,3748.0,733660,2024-03-05 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
406.15,411.4,403.95,2024-03,409.65,9733507,2024-03-05 05:30:00,IOC, IOC,ENERGY
4012.1,4064.0,3980.0,2024-03,4062.0,2070859,2024-03-05 05:30:00,TATA STEEL, TATASTEEL,STEEL
3612.6,3644.45,3590.3,2024-03,3631.2,1981370,2024-03-05 05:30:00,L&T, LT,ENGINEERING
1185.86,1197.02,1181.32,2024-03,1192.03,857269,2024-03-05 05:30:00,TATA STEEL, TATASTEEL,STEEL
1500.2,1507.4,1486.05,2024-03,1505.78,7107668,2024-03-05 05:30:00,POWER GRID, POWERGRID,POWER
1619.35,1629.95,1607.05,2024-03,1624.0,3339546,2024-03-05 05:30:00,HCL TECHNOLOGIES, HCLTECH,SOFTWARE
819.3,826.65,811.0,2024-03,825.1,2630517,2024-03-05 05:30:00,JSW STEEL, JSWSTEEL,STEEL
9838.35,10030.9,9830.0,2024-03,9978.4,310715,2024-03-05 05:30:00,TRENT, TRENT,RETAILING
295.0,295.45,289.75,2024-03,292.05,13220556,2024-03-05 05:30:00,POWER GRID, POWERGRID,POWER
1606.5,1637.35,1602.0,2024-03,1634.0,4596579,2024-03-05 05:30:00,INFOSYS, INFY,SOFTWARE
3852.3,3935.85,3845.05,2024-03,3929.5,549270,2024-03-05 05:30:00,TITAN, TITAN,RETAILING
1168.9,1179.75,1133.05,2024-03,1133.05,5375008,2024-03-05 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
1021.9,1065.6,1005.35,2024-03,1027.0,59811033,2024-03-05 05:30:00,TATA STEEL, TATASTEEL,STEEL
513.3,520.5,510.65,2024-03,517.75,5260774,2024-03-05 05:30:00,ULTRATECH CEMENT, ULTRACEMCO,CEMENT
1272.5,1279.9,1259.1,2024-03,1274.9,1420379,2024-03-05 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
358.25,359.95,353.55,2024-03,354.9,15918221,2024-03-05 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
2399.85,2420.0,2391.1,2024-03,2405.0,1587199,2024-03-05 05:30:00,HINDALCO, HINDALCO,ALUMINIUM
6061.1,6103.5,5976.2,2024-03,6035.05,724456,2024-03-05 05:30:00,APOLLO HOSPITALS, APOLLOHOSP,MISCELLANEOUS
1939.25,1968.0,1923.05,2024-03,1925.0,2208384,2024-03-05 05:30:00,L&T, LT,ENGINEERING
2231.5,2251.9,2220.45,2024-03,2230.1,401260,2024-03-05 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
1088.05,1099.5,1076.5,2024-03,1086.2,9222544,2024-03-05 05:30:00,ICICI BANK, ICICIBANK,BANKING
3310.2,3334.0,3295.05,2024-03,3325.3,1190416,2024-03-05 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
1338.3,1354.95,1334.0,2024-03,1344.05,1815438,2024-03-05 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
210.75,213.75,209.85,2024-03,211.0,24964592,2024-03-05 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
1550.5,1636.6,1541.15,2024-03,1630.0,2343463,2024-03-05 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3791.9,3801.95,3742.55,2024-03,3751.45,591293,2024-03-05 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
460.65,461.75,453.55,2024-03,456.0,9605493,2024-03-05 05:30:00,COAL INDIA, COALINDIA,MINING
11670.6,11730.0,11561.8,2024-03,11596.05,320702,2024-03-05 05:30:00,M&M, M&M,AUTOMOBILES
1542.45,1547.0,1524.0,2024-03,1529.65,2694157,2024-03-05 05:30:00,INDUSIND BANK, INDUSINDBK,BANKING
2820.4,2834.85,2805.0,2024-03,2834.0,736381,2024-03-05 05:30:00,ASIAN PAINTS, ASIANPAINT,PAINTS
151.85,154.0,150.75,2024-03,153.2,37165490,2024-03-05 05:30:00,TATA STEEL, TATASTEEL,STEEL
607.7,615.6,603.75,2024-03,611.8,4342310,2024-03-05 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
1260.66,1268.43,1249.4,2024-03,1266.98,1040180,2024-03-05 05:30:00,DR. REDDYS LAB, DRREDDY,PHARMACEUTICALS
1574.2,1576.4,1535.4,2024-03,1553.8,1408172,2024-03-05 05:30:00,SUN PHARMA, SUNPHARMA,PHARMACEUTICALS
1715.7,1727.2,1708.95,2024-03,1726.9,3122194,2024-03-05 05:30:00,KOTAK MAHINDRA BANK, KOTAKBANK,BANKING
2431.5,2455.85,2411.0,2024-03,2411.0,1238034,2024-03-05 05:30:00,SHRIRAM FINANCE, SHRIRAMFIN,FINANCE
2538.65,2595.2,2532.0,2024-03,2590.0,339302,2024-03-05 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
283.75,284.95,276.65,2024-03,280.0,18544484,2024-03-05 05:30:00,NTPC, NTPC,POWER
1473.45,1479.7,1452.8,2024-03,1465.15,1306046,2024-03-05 05:30:00,BPCL, BPCL,ENERGY
322.55,324.75,316.05,2024-03,320.52,12317936,2024-03-05 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
4825.65,4867.45,4811.0,2024-03,4839.05,156956,2024-03-05 05:30:00,BPCL, BPCL,ENERGY
1491.25,1525.0,1487.95,2024-03,1525.0,1476872,2024-03-05 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
522.1,528.3,520.2,2024-03,524.0,5729926,2024-03-05 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
4590.0,4644.75,4571.85,2024-03,4611.65,442519,2024-03-05 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
1100.8,1110.9,1094.5,2024-03,1102.2,4851446,2024-03-05 05:30:00,AXIS BANK, AXISBANK,BANKING
1440.85,1443.0,1421.65,2024-03,1422.0,18995836,2024-03-05 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
8351.75,8388.0,8160.05,2024-03,8160.05,615117,2024-03-05 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
783.9,790.3,772.9,2024-03,783.65,26710525,2024-03-06 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
6311.25,6345.9,6187.8,2024-03,6332.5,2104792,2024-03-06 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3810.75,3815.0,3702.7,2024-03,3748.05,765602,2024-03-06 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
407.85,409.95,400.7,2024-03,406.5,11106855,2024-03-06 05:30:00,IOC, IOC,ENERGY
4064.3,4072.0,3958.45,2024-03,3994.05,1744204,2024-03-06 05:30:00,TATA STEEL, TATASTEEL,STEEL
3642.2,3652.45,3586.05,2024-03,3618.0,1500196,2024-03-06 05:30:00,L&T, LT,ENGINEERING
1205.07,1207.99,1177.37,2024-03,1189.02,1350474,2024-03-06 05:30:00,TATA STEEL, TATASTEEL,STEEL
1503.0,1509.0,1478.5,2024-03,1493.45,7805676,2024-03-06 05:30:00,POWER GRID, POWERGRID,POWER
1644.2,1650.0,1603.85,2024-03,1613.0,2366177,2024-03-06 05:30:00,HCL TECHNOLOGIES, HCLTECH,SOFTWARE
812.9,823.0,800.0,2024-03,820.4,2041620,2024-03-06 05:30:00,JSW STEEL, JSWSTEEL,STEEL
9641.05,9914.25,9532.0,2024-03,9899.9,534825,2024-03-06 05:30:00,TRENT, TRENT,RETAILING
293.7,294.9,286.5,2024-03,290.3,15969436,2024-03-06 05:30:00,POWER GRID, POWERGRID,POWER
1617.55,1620.15,1576.0,2024-03,1602.8,6420684,2024-03-06 05:30:00,INFOSYS, INFY,SOFTWARE
3872.0,3893.85,3750.25,2024-03,3876.45,1009678,2024-03-06 05:30:00,TITAN, TITAN,RETAILING
1193.7,1196.6,1157.35,2024-03,1173.95,5464839,2024-03-06 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
1017.65,1030.65,1009.0,2024-03,1025.0,14214823,2024-03-06 05:30:00,TATA STEEL, TATASTEEL,STEEL
513.15,514.85,500.0,2024-03,513.7,5545961,2024-03-06 05:30:00,ULTRATECH CEMENT, ULTRACEMCO,CEMENT
1271.0,1274.35,1250.1,2024-03,1267.5,2064350,2024-03-06 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
351.95,359.45,345.0,2024-03,359.45,13120921,2024-03-06 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
2400.8,2408.85,2375.3,2024-03,2404.0,1354111,2024-03-06 05:30:00,HINDALCO, HINDALCO,ALUMINIUM
6054.3,6078.9,5945.0,2024-03,6025.0,588776,2024-03-06 05:30:00,APOLLO HOSPITALS, APOLLOHOSP,MISCELLANEOUS
1970.65,1979.9,1922.0,2024-03,1945.0,1673183,2024-03-06 05:30:00,L&T, LT,ENGINEERING
2236.5,2252.95,2196.6,2024-03,2237.9,678808,2024-03-06 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
1097.1,1113.55,1080.3,2024-03,1080.3,21796484,2024-03-06 05:30:00,ICICI BANK, ICICIBANK,BANKING
3233.95,3323.0,3183.15,2024-03,3323.0,1935203,2024-03-06 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
1324.8,1344.6,1304.0,2024-03,1342.7,2758443,2024-03-06 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
210.45,213.45,205.6,2024-03,211.8,26236957,2024-03-06 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
1554.6,1558.0,1530.8,2024-03,1558.0,1239370,2024-03-06 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3793.2,3806.85,3734.05,2024-03,3800.0,315398,2024-03-06 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
461.6,464.95,444.55,2024-03,462.45,14061966,2024-03-06 05:30:00,COAL INDIA, COALINDIA,MINING
11567.05,11679.0,11518.4,2024-03,11670.6,639542,2024-03-06 05:30:00,M&M, M&M,AUTOMOBILES
1554.55,1564.75,1536.55,2024-03,1542.45,5167456,2024-03-06 05:30:00,INDUSIND BANK, INDUSINDBK,BANKING
2827.3,2839.0,2777.75,2024-03,2827.95,1723066,2024-03-06 05:30:00,ASIAN PAINTS, ASIANPAINT,PAINTS
151.6,152.65,147.9,2024-03,151.8,51782444,2024-03-06 05:30:00,TATA STEEL, TATASTEEL,STEEL
613.95,618.1,604.7,2024-03,611.25,4896598,2024-03-06 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
1262.93,1266.4,1238.0,2024-03,1260.66,1207130,2024-03-06 05:30:00,DR. REDDYS LAB, DRREDDY,PHARMACEUTICALS
1604.0,1606.75,1566.4,2024-03,1575.0,1761032,2024-03-06 05:30:00,SUN PHARMA, SUNPHARMA,PHARMACEUTICALS
1759.75,1771.95,1718.4,2024-03,1722.85,7451712,2024-03-06 05:30:00,KOTAK MAHINDRA BANK, KOTAKBANK,BANKING
